JobID,ResumeID,Score,MatchedSkills
1,1451,26.67,0
1,1452,35.24,1
1,1453,26.67,0
1,1454,26.67,0
1,1455,26.67,0
1,1456,26.67,0
1,1457,26.67,0
1,1458,35.24,1
1,1459,35.24,1
1,1460,26.67,0
1,1461,60.95,4
1,1462,52.38,3
1,1463,35.24,1
1,1464,35.24,1
1,1465,26.67,0
1,1466,35.24,1
1,1467,26.67,0
1,1468,35.24,1
1,1469,26.67,0
1,1470,35.24,1
1,1471,26.67,0
1,1472,26.67,0
1,1473,26.67,0
1,1474,26.67,0
1,1475,35.24,1
1,1476,26.67,0
1,1477,35.24,1
1,1478,35.24,1
1,1479,52.38,3
1,1480,26.67,0
1,1481,69.52,5
1,1482,26.67,0
1,1483,26.67,0
1,1484,35.24,1
1,1485,35.24,1
1,1486,69.52,5
1,1487,35.24,1
1,1488,26.67,0
1,1489,35.24,1
1,1490,26.67,0
1,1491,26.67,0
1,1492,26.67,0
1,1493,35.24,1
1,1494,26.67,0
1,1495,26.67,0
1,1496,78.10,6
1,1497,26.67,0
1,1498,26.67,0
1,1499,26.67,0
1,1500,26.67,0
1,1501,35.24,1
1,1502,35.24,1
1,1503,43.81,2
1,1504,26.67,0
1,1505,26.67,0
1,1506,26.67,0
1,1507,26.67,0
1,1508,69.52,5
1,1509,43.81,2
1,1510,26.67,0
1,1511,35.24,1
1,1512,26.67,0
1,1513,26.67,0
1,1514,26.67,0
1,1515,52.38,3
1,1516,26.67,0
1,1517,35.24,1
1,1518,35.24,1
1,1519,35.24,1
1,1520,35.24,1
1,1521,35.24,1
1,1522,35.24,1
1,1523,26.67,0
1,1524,26.67,0
1,1525,69.52,5
1,1526,26.67,0
1,1527,26.67,0
1,1528,26.67,0
1,1529,35.24,1
1,1530,26.67,0
1,1531,26.67,0
1,1532,26.67,0
1,1533,26.67,0
1,1534,26.67,0
1,1535,35.24,1
1,1536,26.67,0
1,1537,26.67,0
1,1538,26.67,0
1,1539,26.67,0
1,1540,35.24,1
1,1541,52.38,3
1,1542,26.67,0
1,1543,35.24,1
1,1544,60.95,4
1,1545,26.67,0
1,1546,26.67,0
1,1547,26.67,0
1,1548,35.24,1
1,1549,26.67,0
1,1550,26.67,0
1,1551,26.67,0
1,1552,26.67,0
1,1553,35.24,1
1,1554,26.67,0
1,1555,26.67,0
1,1556,43.81,2
1,1557,78.10,6
1,1558,26.67,0
1,1559,60.95,4
1,1560,35.24,1
1,1561,26.67,0
1,1562,26.67,0
1,1563,26.67,0
1,1564,26.67,0
1,1565,35.24,1
1,1566,35.24,1
1,1567,26.67,0
1,1568,26.67,0
1,1569,26.67,0
1,1570,26.67,0
1,1571,26.67,0
1,1572,26.67,0
1,1573,43.81,2
1,1574,26.67,0
1,1575,26.67,0
1,1576,26.67,0
1,1577,26.67,0
1,1578,26.67,0
1,1579,26.67,0
1,1580,35.24,1
1,1581,35.24,1
1,1582,26.67,0
1,1583,26.67,0
1,1584,26.67,0
1,1585,26.67,0
1,1586,26.67,0
1,1587,26.67,0
1,1588,35.24,1
1,1589,26.67,0
1,1590,60.95,4
1,1591,26.67,0
1,1592,26.67,0
1,1593,86.67,7
1,1594,26.67,0
1,1595,69.52,5
1,1596,26.67,0
1,1597,69.52,5
1,1598,26.67,0
1,1599,35.24,1
1,1600,26.67,0
1,1601,26.67,0
1,1602,26.67,0
1,1603,26.67,0
1,1604,26.67,0
1,1605,26.67,0
1,1606,26.67,0
1,1607,26.67,0
1,1608,69.52,5
1,1609,26.67,0
1,1610,26.67,0
1,1611,35.24,1
1,1612,26.67,0
1,1613,26.67,0
1,1614,35.24,1
1,1615,26.67,0
1,1616,26.67,0
1,1617,26.67,0
1,1618,26.67,0
1,1619,78.10,6
1,1620,26.67,0
1,1621,26.67,0
1,1622,26.67,0
1,1623,78.10,6
1,1624,26.67,0
1,1625,26.67,0
1,1626,26.67,0
1,1627,26.67,0
1,1628,26.67,0
1,1629,43.81,2
1,1630,26.67,0
1,1631,26.67,0
1,1632,26.67,0
1,1633,26.67,0
1,1634,26.67,0
1,1635,78.10,6
1,1636,26.67,0
1,1637,35.24,1
1,1638,26.67,0
1,1639,26.67,0
1,1640,35.24,1
1,1641,35.24,1
1,1642,26.67,0
1,1643,26.67,0
1,1644,26.67,0
1,1645,26.67,0
1,1646,35.24,1
1,1647,78.10,6
1,1648,26.67,0
1,1649,26.67,0
1,1650,86.67,7
1,1651,35.24,1
1,1652,26.67,0
1,1653,35.24,1
1,1654,35.24,1
1,1655,26.67,0
1,1656,26.67,0
1,1657,26.67,0
1,1658,35.24,1
1,1659,78.10,6
1,1660,26.67,0
1,1661,26.67,0
1,1662,69.52,5
1,1663,26.67,0
1,1664,69.52,5
1,1665,35.24,1
1,1666,26.67,0
1,1667,26.67,0
1,1668,26.67,0
1,1669,69.52,5
1,1670,35.24,1
1,1671,26.67,0
1,1672,26.67,0
1,1673,26.67,0
1,1674,26.67,0
1,1675,26.67,0
1,1676,26.67,0
1,1677,26.67,0
1,1678,26.67,0
1,1679,26.67,0
1,1680,26.67,0
1,1681,78.10,6
1,1682,26.67,0
1,1683,26.67,0
1,1684,26.67,0
1,1685,26.67,0
1,1686,52.38,3
1,1687,26.67,0
1,1688,26.67,0
1,1689,35.24,1
1,1690,35.24,1
1,1691,60.95,4
1,1692,26.67,0
1,1693,52.38,3
1,1694,26.67,0
1,1695,26.67,0
1,1696,26.67,0
1,1697,26.67,0
1,1698,26.67,0
1,1699,35.24,1
1,1700,26.67,0
1,1701,26.67,0
1,1702,26.67,0
1,1703,26.67,0
1,1704,35.24,1
1,1705,26.67,0
1,1706,26.67,0
1,1707,43.81,2
1,1708,26.67,0
1,1709,35.24,1
1,1710,26.67,0
1,1711,26.67,0
1,1712,26.67,0
1,1713,26.67,0
1,1714,35.24,1
1,1715,60.95,4
1,1716,26.67,0
1,1717,26.67,0
1,1718,26.67,0
1,1719,35.24,1
1,1720,35.24,1
1,1721,35.24,1
1,1722,26.67,0
1,1723,52.38,3
1,1724,26.67,0
1,1725,26.67,0
1,1726,26.67,0
1,1727,35.24,1
1,1728,86.67,7
1,1729,26.67,0
1,1730,52.38,3
1,1731,69.52,5
1,1732,26.67,0
1,1733,26.67,0
1,1734,26.67,0
1,1735,26.67,0
1,1736,43.81,2
1,1737,26.67,0
1,1738,26.67,0
1,1739,69.52,5
1,1740,60.95,4
1,1741,26.67,0
1,1742,26.67,0
1,1743,26.67,0
1,1744,26.67,0
1,1745,52.38,3
1,1746,26.67,0
1,1747,35.24,1
1,1748,52.38,3
1,1749,26.67,0
1,1750,35.24,1
1,1751,26.67,0
1,1752,35.24,1
1,1753,26.67,0
1,1754,69.52,5
1,1755,26.67,0
1,1756,35.24,1
1,1757,26.67,0
1,1758,26.67,0
1,1759,43.81,2
1,1760,26.67,0
1,1761,26.67,0
1,1762,26.67,0
1,1763,26.67,0
1,1764,26.67,0
1,1765,26.67,0
1,1766,26.67,0
1,1767,26.67,0
1,1768,26.67,0
1,1769,26.67,0
1,1770,26.67,0
1,1771,35.24,1
1,1772,26.67,0
1,1773,26.67,0
1,1774,35.24,1
1,1775,26.67,0
1,1776,26.67,0
1,1777,26.67,0
1,1778,60.95,4
1,1779,78.10,6
1,1780,26.67,0
1,1781,26.67,0
1,1782,52.38,3
1,1783,26.67,0
1,1784,26.67,0
1,1785,26.67,0
1,1786,26.67,0
1,1787,69.52,5
1,1788,35.24,1
1,1789,35.24,1
1,1790,35.24,1
1,1791,35.24,1
1,1792,35.24,1
1,1793,26.67,0
1,1794,69.52,5
1,1795,26.67,0
1,1796,78.10,6
1,1797,26.67,0
1,1798,26.67,0
1,1799,35.24,1
1,1800,52.38,3
1,1801,69.52,5
1,1802,26.67,0
1,1803,26.67,0
1,1804,86.67,7
1,1805,26.67,0
1,1806,26.67,0
1,1807,35.24,1
1,1808,26.67,0
1,1809,35.24,1
1,1810,26.67,0
1,1811,60.95,4
1,1812,26.67,0
1,1813,35.24,1
1,1814,35.24,1
1,1815,26.67,0
1,1816,26.67,0
1,1817,69.52,5
1,1818,26.67,0
1,1819,35.24,1
1,1820,26.67,0
1,1821,43.81,2
1,1822,35.24,1
1,1823,26.67,0
1,1824,26.67,0
1,1825,26.67,0
1,1826,26.67,0
1,1827,26.67,0
1,1828,43.81,2
1,1829,26.67,0
1,1830,78.10,6
1,1831,35.24,1
1,1832,35.24,1
1,1833,26.67,0
1,1834,26.67,0
1,1835,26.67,0
1,1836,26.67,0
1,1837,26.67,0
1,1838,26.67,0
1,1839,26.67,0
1,1840,26.67,0
1,1841,26.67,0
1,1842,35.24,1
1,1843,26.67,0
1,1844,26.67,0
1,1845,26.67,0
1,1846,26.67,0
1,1847,26.67,0
1,1848,26.67,0
1,1849,26.67,0
1,1850,26.67,0
1,1851,26.67,0
1,1852,26.67,0
1,1853,35.24,1
1,1854,26.67,0
1,1855,26.67,0
1,1856,26.67,0
1,1857,60.95,4
1,1858,26.67,0
1,1859,35.24,1
1,1860,60.95,4
1,1861,26.67,0
1,1862,26.67,0
1,1863,26.67,0
1,1864,60.95,4
1,1865,26.67,0
1,1866,26.67,0
1,1867,26.67,0
1,1868,26.67,0
1,1869,69.52,5
1,1870,35.24,1
1,1871,43.81,2
1,1872,69.52,5
1,1873,26.67,0
1,1874,43.81,2
1,1875,26.67,0
1,1876,26.67,0
1,1877,26.67,0
1,1878,35.24,1
1,1879,26.67,0
1,1880,26.67,0
1,1881,35.24,1
1,1882,52.38,3
1,1883,26.67,0
1,1884,52.38,3
1,1885,26.67,0
1,1886,35.24,1
1,1887,69.52,5
1,1888,26.67,0
1,1889,78.10,6
1,1890,26.67,0
1,1891,26.67,0
1,1892,26.67,0
1,1893,35.24,1
1,1894,26.67,0
1,1895,26.67,0
1,1896,26.67,0
1,1897,26.67,0
1,1898,26.67,0
1,1899,60.95,4
1,1900,26.67,0
1,1901,26.67,0
1,1902,26.67,0
1,1903,26.67,0
1,1904,26.67,0
1,1905,43.81,2
1,1906,26.67,0
1,1907,26.67,0
1,1908,35.24,1
1,1909,43.81,2
1,1910,26.67,0
1,1911,26.67,0
1,1912,52.38,3
1,1913,35.24,1
1,1914,26.67,0
1,1915,52.38,3
1,1916,35.24,1
1,1917,86.67,7
1,1918,26.67,0
1,1919,78.10,6
1,1920,26.67,0
1,1921,26.67,0
1,1922,35.24,1
1,1923,26.67,0
1,1924,26.67,0
1,1925,26.67,0
1,1926,78.10,6
1,1927,26.67,0
1,1928,26.67,0
1,1929,35.24,1
1,1930,26.67,0
1,1931,26.67,0
1,1932,26.67,0
1,1933,26.67,0
1,1934,26.67,0
1,1935,43.81,2
1,1936,26.67,0
1,1937,26.67,0
1,1938,26.67,0
1,1939,26.67,0
1,1940,26.67,0
1,1941,26.67,0
1,1942,26.67,0
1,1943,26.67,0
1,1944,26.67,0
1,1945,26.67,0
1,1946,26.67,0
1,1947,52.38,3
1,1948,43.81,2
1,1949,35.24,1
1,1950,26.67,0
1,1951,26.67,0
1,1952,78.10,6
1,1953,26.67,0
1,1954,26.67,0
1,1955,26.67,0
1,1956,69.52,5
1,1957,69.52,5
1,1958,26.67,0
1,1959,26.67,0
1,1960,26.67,0
1,1961,26.67,0
1,1962,26.67,0
1,1963,69.52,5
1,1964,26.67,0
1,1965,26.67,0
1,1966,69.52,5
1,1967,26.67,0
1,1968,78.10,6
1,1969,52.38,3
1,1970,60.95,4
1,1971,26.67,0
1,1972,26.67,0
1,1973,26.67,0
1,1974,26.67,0
1,1975,26.67,0
1,1976,60.95,4
1,1977,26.67,0
1,1978,26.67,0
1,1979,69.52,5
1,1980,26.67,0
1,1981,26.67,0
1,1982,26.67,0
1,1983,35.24,1
1,1984,35.24,1
1,1985,69.52,5
1,1986,26.67,0
1,1987,26.67,0
1,1988,26.67,0
1,1989,60.95,4
1,1990,35.24,1
1,1991,52.38,3
1,1992,26.67,0
1,1993,26.67,0
1,1994,26.67,0
1,1995,26.67,0
1,1996,26.67,0
1,1997,26.67,0
1,1998,26.67,0
1,1999,26.67,0
1,2000,26.67,0
1,2001,26.67,0
1,2002,52.38,3
1,2003,52.38,3
1,2004,35.24,1
1,2005,35.24,1
1,2006,26.67,0
1,2007,35.24,1
1,2008,69.52,5
1,2009,26.67,0
1,2010,26.67,0
1,2011,26.67,0
1,2012,86.67,7
1,2013,26.67,0
1,2014,26.67,0
1,2015,26.67,0
1,2016,43.81,2
1,2017,26.67,0
1,2018,69.52,5
1,2019,26.67,0
1,2020,35.24,1
1,2021,26.67,0
1,2022,60.95,4
1,2023,52.38,3
1,2024,35.24,1
1,2025,26.67,0
1,2026,26.67,0
1,2027,26.67,0
1,2028,26.67,0
1,2029,26.67,0
1,2030,60.95,4
1,2031,35.24,1
1,2032,26.67,0
1,2033,26.67,0
1,2034,26.67,0
1,2035,26.67,0
1,2036,26.67,0
1,2037,26.67,0
1,2038,26.67,0
1,2039,35.24,1
1,2040,26.67,0
1,2041,52.38,3
1,2042,26.67,0
1,2043,26.67,0
1,2044,43.81,2
1,2045,26.67,0
1,2046,43.81,2
1,2047,26.67,0
1,2048,26.67,0
1,2049,26.67,0
1,2050,26.67,0
1,2051,69.52,5
1,2052,35.24,1
1,2053,26.67,0
1,2054,26.67,0
1,2055,35.24,1
1,2056,26.67,0
1,2057,35.24,1
1,2058,26.67,0
1,2059,69.52,5
1,2060,78.10,6
1,2061,26.67,0
1,2062,69.52,5
1,2063,26.67,0
1,2064,35.24,1
1,2065,35.24,1
1,2066,43.81,2
1,2067,26.67,0
1,2068,26.67,0
1,2069,60.95,4
1,2070,26.67,0
1,2071,26.67,0
1,2072,26.67,0
1,2073,26.67,0
1,2074,26.67,0
1,2075,26.67,0
1,2076,26.67,0
1,2077,26.67,0
1,2078,26.67,0
1,2079,35.24,1
1,2080,26.67,0
1,2081,26.67,0
1,2082,26.67,0
1,2083,35.24,1
1,2084,26.67,0
1,2085,26.67,0
1,2086,26.67,0
1,2087,69.52,5
1,2088,69.52,5
1,2089,26.67,0
1,2090,69.52,5
1,2091,26.67,0
1,2092,52.38,3
1,2093,26.67,0
1,2094,26.67,0
1,2095,35.24,1
1,2096,26.67,0
1,2097,43.81,2
1,2098,86.67,7
1,2099,26.67,0
1,2100,26.67,0
1,2101,26.67,0
1,2102,26.67,0
1,2103,60.95,4
1,2104,26.67,0
1,2105,78.10,6
1,2106,26.67,0
1,2107,26.67,0
1,2108,26.67,0
1,2109,26.67,0
1,2110,26.67,0
1,2111,43.81,2
1,2112,60.95,4
1,2113,26.67,0
1,2114,69.52,5
1,2115,60.95,4
1,2116,26.67,0
1,2117,26.67,0
1,2118,26.67,0
1,2119,26.67,0
1,2120,26.67,0
1,2121,86.67,7
1,2122,26.67,0
1,2123,26.67,0
1,2124,60.95,4
1,2125,26.67,0
1,2126,35.24,1
1,2127,35.24,1
1,2128,26.67,0
1,2129,43.81,2
1,2130,26.67,0
1,2131,35.24,1
1,2132,26.67,0
1,2133,43.81,2
1,2134,26.67,0
1,2135,26.67,0
1,2136,26.67,0
1,2137,26.67,0
1,2138,35.24,1
1,2139,35.24,1
1,2140,35.24,1
1,2141,26.67,0
1,2142,26.67,0
1,2143,35.24,1
1,2144,78.10,6
1,2145,60.95,4
1,2146,26.67,0
1,2147,35.24,1
1,2148,26.67,0
1,2149,35.24,1
1,2150,26.67,0
1,2151,26.67,0
1,2152,26.67,0
1,2153,26.67,0
1,2154,60.95,4
1,2155,35.24,1
1,2156,26.67,0
1,2157,26.67,0
1,2158,26.67,0
1,2159,26.67,0
1,2160,26.67,0
1,2161,26.67,0
1,2162,86.67,7
1,2163,26.67,0
1,2164,35.24,1
1,2165,26.67,0
1,2166,78.10,6
1,2167,26.67,0
1,2168,26.67,0
1,2169,26.67,0
1,2170,52.38,3
1,2171,26.67,0
1,2172,26.67,0
1,2173,26.67,0
1,2174,35.24,1
1,2175,26.67,0
1,2176,26.67,0
1,2177,52.38,3
1,2178,26.67,0
1,2179,26.67,0
1,2180,86.67,7
1,2181,26.67,0
1,2182,35.24,1
1,2183,52.38,3
1,2184,26.67,0
1,2185,26.67,0
1,2186,26.67,0
1,2187,26.67,0
1,2188,86.67,7
1,2189,35.24,1
1,2190,26.67,0
1,2191,35.24,1
1,2192,26.67,0
1,2193,35.24,1
1,2194,26.67,0
1,2195,26.67,0
1,2196,26.67,0
1,2197,26.67,0
1,2198,26.67,0
1,2199,26.67,0
1,2200,78.10,6
1,2201,26.67,0
1,2202,86.67,7
1,2203,26.67,0
1,2204,69.52,5
1,2205,26.67,0
1,2206,26.67,0
1,2207,69.52,5
1,2208,26.67,0
1,2209,69.52,5
1,2210,60.95,4
1,2211,69.52,5
1,2212,26.67,0
1,2213,26.67,0
1,2214,35.24,1
1,2215,26.67,0
1,2216,35.24,1
1,2217,86.67,7
1,2218,26.67,0
1,2219,43.81,2
1,2220,35.24,1
1,2221,26.67,0
1,2222,26.67,0
1,2223,78.10,6
1,2224,26.67,0
1,2225,26.67,0
1,2226,35.24,1
1,2227,26.67,0
1,2228,35.24,1
1,2229,35.24,1
1,2230,52.38,3
1,2231,26.67,0
1,2232,26.67,0
1,2233,26.67,0
1,2234,78.10,6
1,2235,26.67,0
1,2236,26.67,0
1,2237,60.95,4
1,2238,35.24,1
1,2239,69.52,5
1,2240,43.81,2
1,2241,43.81,2
1,2242,26.67,0
1,2243,26.67,0
1,2244,26.67,0
1,2245,26.67,0
1,2246,26.67,0
1,2247,26.67,0
1,2248,60.95,4
1,2249,35.24,1
1,2250,26.67,0
1,2251,26.67,0
1,2252,52.38,3
1,2253,26.67,0
1,2254,26.67,0
1,2255,26.67,0
1,2256,26.67,0
1,2257,26.67,0
1,2258,26.67,0
1,2259,26.67,0
1,2260,26.67,0
1,2261,26.67,0
1,2262,26.67,0
1,2263,26.67,0
1,2264,86.67,7
1,2265,26.67,0
1,2266,43.81,2
1,2267,26.67,0
1,2268,35.24,1
1,2269,78.10,6
1,2270,35.24,1
1,2271,26.67,0
1,2272,26.67,0
1,2273,35.24,1
1,2274,35.24,1
1,2275,26.67,0
1,2276,60.95,4
1,2277,52.38,3
1,2278,26.67,0
1,2279,26.67,0
1,2280,26.67,0
1,2281,26.67,0
1,2282,26.67,0
1,2283,26.67,0
1,2284,26.67,0
1,2285,26.67,0
1,2286,26.67,0
1,2287,26.67,0
1,2288,26.67,0
1,2289,60.95,4
1,2290,26.67,0
1,2291,86.67,7
1,2292,52.38,3
1,2293,26.67,0
1,2294,35.24,1
1,2295,26.67,0
1,2296,26.67,0
1,2297,26.67,0
1,2298,69.52,5
1,2299,26.67,0
1,2300,26.67,0
1,2301,26.67,0
1,2302,26.67,0
1,2303,35.24,1
1,2304,69.52,5
1,2305,35.24,1
1,2306,35.24,1
1,2307,60.95,4
1,2308,60.95,4
1,2309,26.67,0
1,2310,26.67,0
1,2311,26.67,0
1,2312,26.67,0
1,2313,26.67,0
1,2314,26.67,0
1,2315,26.67,0
1,2316,60.95,4
1,2317,60.95,4
1,2318,26.67,0
1,2319,26.67,0
1,2320,26.67,0
1,2321,35.24,1
1,2322,26.67,0
1,2323,26.67,0
1,2324,26.67,0
1,2325,26.67,0
1,2326,26.67,0
1,2327,26.67,0
1,2328,26.67,0
1,2329,69.52,5
1,2330,35.24,1
1,2331,35.24,1
1,2332,35.24,1
1,2333,26.67,0
1,2334,26.67,0
1,2335,26.67,0
1,2336,35.24,1
1,2337,69.52,5
1,2338,43.81,2
1,2339,26.67,0
1,2340,35.24,1
1,2341,26.67,0
1,2342,35.24,1
1,2343,26.67,0
1,2344,26.67,0
1,2345,60.95,4
1,2346,26.67,0
1,2347,26.67,0
1,2348,26.67,0
1,2349,26.67,0
1,2350,26.67,0
1,2351,26.67,0
1,2352,26.67,0
1,2353,78.10,6
1,2354,78.10,6
1,2355,35.24,1
1,2356,26.67,0
1,2357,26.67,0
1,2358,26.67,0
1,2359,26.67,0
1,2360,26.67,0
1,2361,52.38,3
1,2362,69.52,5
1,2363,26.67,0
1,2364,26.67,0
1,2365,43.81,2
1,2366,26.67,0
1,2367,26.67,0
1,2368,26.67,0
1,2369,26.67,0
1,2370,26.67,0
1,2371,26.67,0
1,2372,35.24,1
1,2373,26.67,0
1,2374,26.67,0
1,2375,26.67,0
1,2376,35.24,1
1,2377,26.67,0
1,2378,26.67,0
1,2379,35.24,1
1,2380,69.52,5
1,2381,26.67,0
1,2382,86.67,7
1,2383,35.24,1
1,2384,26.67,0
1,2385,26.67,0
1,2386,60.95,4
1,2387,35.24,1
1,2388,26.67,0
1,2389,52.38,3
1,2390,26.67,0
1,2391,26.67,0
1,2392,26.67,0
1,2393,26.67,0
1,2394,26.67,0
1,2395,35.24,1
1,2396,35.24,1
1,2397,78.10,6
1,2398,43.81,2
1,2399,26.67,0
1,2400,26.67,0
1,2401,26.67,0
1,2402,26.67,0
1,2403,26.67,0
1,2404,35.24,1
1,2405,26.67,0
1,2406,26.67,0
1,2407,78.10,6
1,2408,26.67,0
1,2409,26.67,0
1,2410,26.67,0
1,2411,26.67,0
1,2412,26.67,0
1,2413,26.67,0
1,2414,52.38,3
1,2415,26.67,0
1,2416,78.10,6
1,2417,26.67,0
1,2418,26.67,0
1,2419,43.81,2
1,2420,26.67,0
1,2421,86.67,7
1,2422,26.67,0
1,2423,78.10,6
1,2424,26.67,0
1,2425,26.67,0
1,2426,26.67,0
1,2427,69.52,5
1,2428,26.67,0
1,2429,26.67,0
1,2430,26.67,0
1,2431,26.67,0
1,2432,26.67,0
1,2433,26.67,0
1,2434,26.67,0
1,2435,26.67,0
1,2436,26.67,0
1,2437,26.67,0
1,2438,26.67,0
1,2439,26.67,0
1,2440,26.67,0
1,2441,26.67,0
1,2442,26.67,0
1,2443,26.67,0
1,2444,60.95,4
1,2445,26.67,0
1,2446,60.95,4
1,2447,35.24,1
1,2448,26.67,0
1,2449,26.67,0
1,2450,26.67,0
1,2451,26.67,0
1,2452,26.67,0
1,2453,26.67,0
1,2454,78.10,6
1,2455,78.10,6
1,2456,26.67,0
1,2457,26.67,0
1,2458,26.67,0
1,2459,26.67,0
1,2460,35.24,1
1,2461,52.38,3
1,2462,26.67,0
1,2463,52.38,3
1,2464,26.67,0
1,2465,35.24,1
1,2466,26.67,0
1,2467,26.67,0
1,2468,26.67,0
1,2469,26.67,0
1,2470,26.67,0
1,2471,26.67,0
1,2472,35.24,1
1,2473,52.38,3
1,2474,69.52,5
1,2475,26.67,0
1,2476,26.67,0
1,2477,60.95,4
1,2478,26.67,0
1,2479,26.67,0
1,2480,26.67,0
1,2481,26.67,0
1,2482,43.81,2
1,2483,60.95,4
1,2484,26.67,0
1,2485,26.67,0
1,2486,26.67,0
1,2487,86.67,7
1,2488,26.67,0
1,2489,26.67,0
1,2490,26.67,0
1,2491,35.24,1
1,2492,35.24,1
1,2493,26.67,0
1,2494,26.67,0
1,2495,35.24,1
1,2496,26.67,0
1,2497,35.24,1
1,2498,60.95,4
1,2499,78.10,6
1,2500,26.67,0
1,2501,26.67,0
1,2502,26.67,0
1,2503,43.81,2
1,2504,35.24,1
1,2505,35.24,1
1,2506,26.67,0
1,2507,69.52,5
1,2508,26.67,0
1,2509,60.95,4
1,2510,26.67,0
1,2511,60.95,4
1,2512,26.67,0
1,2513,26.67,0
1,2514,52.38,3
1,2515,35.24,1
1,2516,35.24,1
1,2517,26.67,0
1,2518,35.24,1
1,2519,26.67,0
1,2520,43.81,2
1,2521,43.81,2
1,2522,26.67,0
1,2523,26.67,0
1,2524,26.67,0
1,2525,69.52,5
1,2526,52.38,3
1,2527,26.67,0
1,2528,26.67,0
1,2529,60.95,4
1,2530,26.67,0
1,2531,26.67,0
1,2532,26.67,0
1,2533,35.24,1
1,2534,26.67,0
1,2535,43.81,2
1,2536,26.67,0
1,2537,26.67,0
1,2538,26.67,0
1,2539,86.67,7
1,2540,26.67,0
1,2541,26.67,0
1,2542,26.67,0
1,2543,26.67,0
1,2544,26.67,0
1,2545,52.38,3
1,2546,26.67,0
1,2547,35.24,1
1,2548,69.52,5
1,2549,69.52,5
1,2550,26.67,0
1,2551,69.52,5
1,2552,26.67,0
1,2553,26.67,0
1,2554,26.67,0
1,2555,26.67,0
1,2556,26.67,0
1,2557,69.52,5
1,2558,26.67,0
1,2559,26.67,0
1,2560,86.67,7
1,2561,26.67,0
1,2562,26.67,0
1,2563,26.67,0
1,2564,35.24,1
1,2565,26.67,0
1,2566,78.10,6
1,2567,35.24,1
1,2568,86.67,7
1,2569,26.67,0
1,2570,69.52,5
1,2571,52.38,3
1,2572,43.81,2
1,2573,26.67,0
1,2574,35.24,1
1,2575,26.67,0
1,2576,78.10,6
1,2577,69.52,5
1,2578,26.67,0
1,2579,26.67,0
1,2580,35.24,1
1,2581,26.67,0
1,2582,35.24,1
1,2583,26.67,0
1,2584,35.24,1
1,2585,26.67,0
1,2586,26.67,0
1,2587,60.95,4
1,2588,26.67,0
1,2589,35.24,1
1,2590,26.67,0
1,2591,26.67,0
1,2592,26.67,0
1,2593,26.67,0
1,2594,26.67,0
1,2595,35.24,1
1,2596,26.67,0
1,2597,26.67,0
1,2598,26.67,0
1,2599,35.24,1
1,2600,26.67,0
1,2601,26.67,0
1,2602,60.95,4
1,2603,60.95,4
1,2604,26.67,0
1,2605,26.67,0
1,2606,69.52,5
1,2607,35.24,1
1,2608,26.67,0
1,2609,26.67,0
1,2610,26.67,0
1,2611,26.67,0
1,2612,26.67,0
1,2613,60.95,4
1,2614,26.67,0
1,2615,35.24,1
1,2616,26.67,0
1,2617,78.10,6
1,2618,26.67,0
1,2619,78.10,6
1,2620,35.24,1
1,2621,26.67,0
1,2622,26.67,0
1,2623,35.24,1
1,2624,78.10,6
1,2625,26.67,0
1,2626,26.67,0
1,2627,26.67,0
1,2628,26.67,0
1,2629,35.24,1
1,2630,26.67,0
1,2631,35.24,1
1,2632,43.81,2
1,2633,26.67,0
1,2634,35.24,1
1,2635,26.67,0
1,2636,78.10,6
1,2637,86.67,7
1,2638,26.67,0
1,2639,26.67,0
1,2640,26.67,0
1,2641,26.67,0
1,2642,26.67,0
1,2643,35.24,1
1,2644,35.24,1
1,2645,26.67,0
1,2646,26.67,0
1,2647,43.81,2
1,2648,26.67,0
1,2649,69.52,5
1,2650,69.52,5
1,2651,26.67,0
1,2652,35.24,1
1,2653,26.67,0
1,2654,26.67,0
1,2655,69.52,5
1,2656,26.67,0
1,2657,52.38,3
1,2658,26.67,0
1,2659,26.67,0
1,2660,35.24,1
1,2661,26.67,0
1,2662,26.67,0
1,2663,35.24,1
1,2664,26.67,0
1,2665,35.24,1
1,2666,60.95,4
1,2667,26.67,0
1,2668,26.67,0
1,2669,35.24,1
1,2670,26.67,0
1,2671,60.95,4
1,2672,26.67,0
1,2673,35.24,1
1,2674,26.67,0
1,2675,52.38,3
1,2676,35.24,1
1,2677,26.67,0
1,2678,69.52,5
1,2679,86.67,7
1,2680,43.81,2
1,2681,26.67,0
1,2682,43.81,2
1,2683,35.24,1
1,2684,26.67,0
1,2685,26.67,0
1,2686,69.52,5
1,2687,43.81,2
1,2688,26.67,0
1,2689,35.24,1
1,2690,26.67,0
1,2691,26.67,0
1,2692,52.38,3
1,2693,26.67,0
1,2694,26.67,0
1,2695,26.67,0
1,2696,43.81,2
1,2697,26.67,0
1,2698,26.67,0
1,2699,26.67,0
1,2700,26.67,0
1,2701,52.38,3
1,2702,26.67,0
1,2703,35.24,1
1,2704,26.67,0
1,2705,69.52,5
1,2706,52.38,3
1,2707,35.24,1
1,2708,26.67,0
1,2709,26.67,0
1,2710,52.38,3
1,2711,26.67,0
1,2712,35.24,1
1,2713,26.67,0
1,2714,26.67,0
1,2715,35.24,1
1,2716,26.67,0
1,2717,35.24,1
1,2718,26.67,0
1,2719,35.24,1
1,2720,26.67,0
